"Gene"	"Project_ID"	"Counts"
"70408"	"CUTA"	"T34"	2
"70409"	"CUTC"	"T34"	18
"70410"	"CUTE"	"T34"	46
"70411"	"CUTF"	"T34"	12
"70412"	"CUTO"	"T34"	367
"70413"	"CUTR"	"T34"	34
"70414"	"CVI"	"T34"	88
"70415"	"CZCA"	"T34"	586
"70416"	"CZCB"	"T34"	153
"70417"	"CZCC"	"T34"	335
"70418"	"CZCCM"	"T34"	140
"70419"	"CZCD"	"T34"	175
"70420"	"CZCE"	"T34"	55
"70421"	"CZCP"	"T34"	967
"70422"	"CZCR"	"T34"	66
"70423"	"CZCS"	"T34"	99
"70424"	"CZNA"	"T34"	30
"70425"	"CZNB"	"T34"	4
"70426"	"CZNC"	"T34"	0
"70427"	"CZRA"	"T34"	1715
"70428"	"CZRB"	"T34"	722
"70429"	"DES"	"T34"	6
"70430"	"DFRA"	"T34"	166
"70431"	"DFRB"	"T34"	18
"70432"	"DFRB|RequiresSNPConfirmation"	"T34"	68
"70433"	"DFRC|RequiresSNPConfirmation"	"T34"	1
"70434"	"DFRD"	"T34"	0
"70435"	"DFRE"	"T34"	0
"70436"	"DFRF"	"T34"	12
"70437"	"DFRG"	"T34"	0
"70438"	"DFRI"	"T34"	2
"70439"	"DFRK"	"T34"	6
"70440"	"DHA"	"T34"	134
"70441"	"DHAP"	"T34"	1
"70442"	"DHFR|RequiresSNPConfirmation"	"T34"	68
"70443"	"DHFRIII|RequiresSNPConfirmation"	"T34"	10
"70444"	"DHPS|RequiresSNPConfirmation"	"T34"	8
"70445"	"DHT"	"T34"	288
"70446"	"DIM"	"T34"	0
"70447"	"DMEF"	"T34"	833
"70448"	"DMER"	"T34"	74
"70449"	"DNAK"	"T34"	2243
"70450"	"DPR"	"T34"	0
"70451"	"DPSA"	"T34"	178
"70452"	"DRRA"	"T34"	448
"70453"	"DSBA"	"T34"	8
"70454"	"DSBB"	"T34"	12
"70455"	"DSBC"	"T34"	68
"70456"	"EATAV|RequiresSNPConfirmation"	"T34"	42
"70457"	"EBR"	"T34"	2
"70458"	"EBRA"	"T34"	2
"70459"	"EBRB"	"T34"	0
"70460"	"ECV"	"T34"	0
"70461"	"EDEQ"	"T34"	0
"70462"	"EEFA"	"T34"	180
"70463"	"EEFX"	"T34"	0
"70464"	"EFM"	"T34"	188
"70465"	"EFMA"	"T34"	38
"70466"	"EFPA"	"T34"	230
"70467"	"EFRA"	"T34"	130
"70468"	"EFRB"	"T34"	130
"70469"	"EIS|RequiresSNPConfirmation"	"T34"	154
"70470"	"ELM"	"T34"	50
"70471"	"EMBA|RequiresSNPConfirmation"	"T34"	800
"70472"	"EMBB|RequiresSNPConfirmation"	"T34"	604
"70473"	"EMBC|RequiresSNPConfirmation"	"T34"	940
"70474"	"EMBR|RequiresSNPConfirmation"	"T34"	182
"70475"	"EMEA"	"T34"	24
"70476"	"EMHA"	"T34"	36
"70477"	"EMHB"	"T34"	480
"70478"	"EMHC"	"T34"	354
"70479"	"EMHR"	"T34"	128
"70480"	"EMMDR"	"T34"	30
"70481"	"EMRA"	"T34"	12
"70482"	"EMRASM"	"T34"	448
"70483"	"EMRB"	"T34"	36
"70484"	"EMRBSM"	"T34"	624
"70485"	"EMRCSM"	"T34"	643
"70486"	"EMRD"	"T34"	66
"70487"	"EMRE"	"T34"	146
"70488"	"EMRK"	"T34"	2
"70489"	"EMRR"	"T34"	0
"70490"	"EMRRSM"	"T34"	266
"70491"	"EMRY"	"T34"	8
"70492"	"EMTA"	"T34"	0
"70493"	"EPTA"	"T34"	86
"70494"	"EPTB"	"T34"	102
"70495"	"EREA"	"T34"	12
"70496"	"EREB"	"T34"	0
"70497"	"ERED"	"T34"	2
"70498"	"ERM"	"T34"	1757
"70499"	"ERM30"	"T34"	128
"70500"	"ERM32"	"T34"	320
"70501"	"ERM37"	"T34"	38
"70502"	"ERM41"	"T34"	22
"70503"	"ERM42"	"T34"	0
"70504"	"ERM44"	"T34"	0
"70505"	"ERM50"	"T34"	114
"70506"	"ERM51"	"T34"	80
"70507"	"ERM52"	"T34"	8
"70508"	"ERMA"	"T34"	28
"70509"	"ERMB"	"T34"	179
"70510"	"ERMC"	"T34"	1
"70511"	"ERMD"	"T34"	2
"70512"	"ERME"	"T34"	338
"70513"	"ERMF"	"T34"	0
"70514"	"ERMG"	"T34"	0
"70515"	"ERMH"	"T34"	160
"70516"	"ERMN"	"T34"	190
"70517"	"ERMO"	"T34"	643
"70518"	"ERMQ"	"T34"	7
"70519"	"ERMR"	"T34"	564
"70520"	"ERMS"	"T34"	184
"70521"	"ERMT"	"T34"	0
"70522"	"ERMU"	"T34"	120
"70523"	"ERMV"	"T34"	401
"70524"	"ERMX"	"T34"	333
"70525"	"ERP"	"T34"	162
"70526"	"ESP"	"T34"	0
"70527"	"ESTD"	"T34"	618
"70528"	"ETHA|RequiresSNPConfirmation"	"T34"	229
"70529"	"ETHR|RequiresSNPConfirmation"	"T34"	114
"70530"	"EVGA"	"T34"	0
"70531"	"EVGS"	"T34"	34
"70532"	"EVM"	"T34"	54
"70533"	"EXO"	"T34"	370
"70534"	"FABG|RequiresSNPConfirmation"	"T34"	58
"70535"	"FABI"	"T34"	46
"70536"	"FABK"	"T34"	6
"70537"	"FABL"	"T34"	0
"70538"	"FABV"	"T34"	16
"70539"	"FACT"	"T34"	1218
"70540"	"FAR1"	"T34"	430
"70541"	"FARA"	"T34"	194
"70542"	"FARB"	"T34"	80
"70543"	"FARR"	"T34"	50
"70544"	"FBPA"	"T34"	0
"70545"	"FBPB"	"T34"	46
"70546"	"FBPC"	"T34"	10
"70547"	"FECD"	"T34"	258
"70548"	"FECE"	"T34"	846
"70549"	"FETA"	"T34"	0
"70550"	"FETB"	"T34"	10
"70551"	"FEXA"	"T34"	8
"70552"	"FEXB"	"T34"	4
"70553"	"FEZ"	"T34"	0
"70554"	"FIA"	"T34"	154
"70555"	"FIEF"	"T34"	34
"70556"	"FIM"	"T34"	12
"70557"	"FLOR"	"T34"	116
"70558"	"FMRO"	"T34"	238
"70559"	"FOLC|RequiresSNPConfirmation"	"T34"	733
"70560"	"FOLP|RequiresSNPConfirmation"	"T34"	1888
"70561"	"FOMA"	"T34"	446
"70562"	"FOMB"	"T34"	156
"70563"	"FONA"	"T34"	76
"70564"	"FORMA"	"T34"	36
"70565"	"FOSA"	"T34"	416
"70566"	"FOSB"	"T34"	44
"70567"	"FOSC"	"T34"	112
"70568"	"FOSD"	"T34"	10
"70569"	"FOSE"	"T34"	2
"70570"	"FOSF"	"T34"	0
"70571"	"FOSG"	"T34"	0
"70572"	"FOSK"	"T34"	0
"70573"	"FOSL"	"T34"	0
"70574"	"FOSM"	"T34"	66
"70575"	"FOSU"	"T34"	0
"70576"	"FOSX"	"T34"	34
"70577"	"FOSY"	"T34"	4
"70578"	"FOX"	"T34"	156
"70579"	"FPH"	"T34"	4
"70580"	"FPTA"	"T34"	356
"70581"	"FPVA"	"T34"	328
"70582"	"FRI"	"T34"	2
"70583"	"FRNE"	"T34"	240
"70584"	"FTU"	"T34"	0
"70585"	"FURA"	"T34"	30
"70586"	"FUSA|RequiresSNPConfirmation"	"T34"	2090
"70587"	"FUSB"	"T34"	2
"70588"	"FUSC"	"T34"	0
"70589"	"FUSD"	"T34"	8
"70590"	"FUSE|RequiresSNPConfirmation"	"T34"	172
"70591"	"FUSF"	"T34"	10
"70592"	"FUSH"	"T34"	562
"70593"	"FXRA|RequiresSNPConfirmation"	"T34"	28
"70594"	"G2ALT"	"T34"	6
"70595"	"GADA"	"T34"	48
"70596"	"GADB"	"T34"	16
"70597"	"GADC"	"T34"	8
"70598"	"GADE"	"T34"	8
"70599"	"GADW"	"T34"	2
"70600"	"GADX"	"T34"	2
"70601"	"GALE"	"T34"	12
"70602"	"GAR"	"T34"	0
"70603"	"GES"	"T34"	707
"70604"	"GESA"	"T34"	42
"70605"	"GESB"	"T34"	377
"70606"	"GESC"	"T34"	86
"70607"	"GIDB|RequiresSNPConfirmation"	"T34"	28
"70608"	"GIL"	"T34"	0
"70609"	"GIM"	"T34"	4
"70610"	"GIMA"	"T34"	638
"70611"	"GLPF"	"T34"	0
"70612"	"GLPT|RequiresSNPConfirmation"	"T34"	96
"70613"	"GOB"	"T34"	54
"70614"	"GOLS"	"T34"	38
"70615"	"GOLT"	"T34"	170
"70616"	"GPC"	"T34"	124
"70617"	"GRD"	"T34"	214
"70618"	"GRDA"	"T34"	18
"70619"	"GRLA|RequiresSNPConfirmation"	"T34"	15
"70620"	"GRLB|RequiresSNPConfirmation"	"T34"	19
"70621"	"GRM"	"T34"	598
"70622"	"GSHF|RequiresSNPConfirmation"	"T34"	44
"70623"	"GYRA|RequiresSNPConfirmation"	"T34"	16715
"70624"	"GYRB|RequiresSNPConfirmation"	"T34"	2076
"70625"	"GYRBA|RequiresSNPConfirmation"	"T34"	3974
"70626"	"GYRBZ|RequiresSNPConfirmation"	"T34"	817
"70627"	"GYRC|RequiresSNPConfirmation"	"T34"	6
"70628"	"HASF"	"T34"	100
"70629"	"HDEA"	"T34"	0
"70630"	"HDEB"	"T34"	4
"70631"	"HEFA"	"T34"	0
"70632"	"HEFC"	"T34"	4
"70633"	"HERA"	"T34"	32
"70634"	"HLYD"	"T34"	186
"70635"	"HMB"	"T34"	0
"70636"	"HMRM"	"T34"	4
"70637"	"HMRR"	"T34"	24
"70638"	"HNS"	"T34"	32
"70639"	"HOXN"	"T34"	98
"70640"	"HP"	"T34"	12
"70641"	"HPCOPA"	"T34"	46
"70642"	"HPCOPP"	"T34"	0
"70643"	"HSMR"	"T34"	186
"70644"	"HUGA"	"T34"	50
"70645"	"HUPE"	"T34"	404
"70646"	"HUPN"	"T34"	432
"70647"	"IBCR"	"T34"	0
"70648"	"IBPA"	"T34"	2
"70649"	"IBPB"	"T34"	0
"70650"	"ICLR"	"T34"	18
"70651"	"ICR"	"T34"	62
"70652"	"IDC"	"T34"	340
"70653"	"IDER"	"T34"	239
"70654"	"IDSA|RequiresSNPConfirmation"	"T34"	122
"70655"	"ILES"	"T34"	2666
"70656"	"ILES|RequiresSNPConfirmation"	"T34"	241
"70657"	"IMI"	"T34"	2
"70658"	"IMP"	"T34"	147
"70659"	"IND"	"T34"	96
"70660"	"INHA|RequiresSNPConfirmation"	"T34"	286
"70661"	"INIA|RequiresSNPConfirmation"	"T34"	212
"70662"	"INIB|RequiresSNPConfirmation"	"T34"	256
"70663"	"INIC|RequiresSNPConfirmation"	"T34"	338
"70664"	"IRFA"	"T34"	847
"70665"	"IRI"	"T34"	269
"70666"	"IRLR"	"T34"	472
"70667"	"IRLS"	"T34"	524
"70668"	"JOHN"	"T34"	0
"70669"	"KAMB"	"T34"	534
"70670"	"KASA|RequiresSNPConfirmation"	"T34"	386
"70671"	"KATG|RequiresSNPConfirmation"	"T34"	938
"70672"	"KDEA"	"T34"	240
"70673"	"KDPE"	"T34"	178
"70674"	"KEXD"	"T34"	48
"70675"	"KGMB"	"T34"	406
"70676"	"KHM"	"T34"	16
"70677"	"KLAB"	"T34"	434
"70678"	"KLAC"	"T34"	222
"70679"	"KLUC"	"T34"	2
"70680"	"KMR"	"T34"	372
"70681"	"KMRA"	"T34"	286
"70682"	"KMTR"	"T34"	30
"70683"	"KPC"	"T34"	202
"70684"	"KPN"	"T34"	172
"70685"	"KPNE"	"T34"	6
"70686"	"KPNF"	"T34"	46
"70687"	"KPNO"	"T34"	28
"70688"	"L1"	"T34"	828
"70689"	"LAP"	"T34"	0
"70690"	"LAQ"	"T34"	56
"70691"	"LAT"	"T34"	0
"70692"	"LCR"	"T34"	6
"70693"	"LDE"	"T34"	0
"70694"	"LEN"	"T34"	296
"70695"	"LHK"	"T34"	112
"70696"	"LIAFSR|RequiresSNPConfirmation"	"T34"	108
"70697"	"LIN"	"T34"	48
"70698"	"LLMA"	"T34"	66
"70699"	"LMRA|RequiresSNPConfirmation"	"T34"	783
"70700"	"LMRB"	"T34"	10
"70701"	"LMRC"	"T34"	878
"70702"	"LMRD"	"T34"	112
"70703"	"LMRP"	"T34"	0
"70704"	"LMRS"	"T34"	2
"70705"	"LNUA"	"T34"	584
"70706"	"LNUB"	"T34"	24
"70707"	"LNUC"	"T34"	132
"70708"	"LNUE"	"T34"	2
"70709"	"LNUF"	"T34"	72
"70710"	"LNUG"	"T34"	31
"70711"	"LNUP"	"T34"	3
"70712"	"LPDT"	"T34"	6
"70713"	"LPEA"	"T34"	18
"70714"	"LPEB"	"T34"	22
"70715"	"LPSA"	"T34"	0
"70716"	"LPSB"	"T34"	0
"70717"	"LPTD"	"T34"	68
"70718"	"LPXA|RequiresSNPConfirmation"	"T34"	6
"70719"	"LPXC|RequiresSNPConfirmation"	"T34"	2
"70720"	"LRA"	"T34"	1393
"70721"	"LRG"	"T34"	46
"70722"	"LSA"	"T34"	280
"70723"	"LSAB"	"T34"	46
"70724"	"LSAC"	"T34"	10
"70725"	"LSAD"	"T34"	2
"70726"	"LSAE"	"T34"	56
"70727"	"LUS"	"T34"	10
"70728"	"LUT"	"T34"	28
"70729"	"M1"	"T34"	0
"70730"	"MACA"	"T34"	170
"70731"	"MACAB|RequiresSNPConfirmation"	"T34"	0
"70732"	"MACB"	"T34"	655
"70733"	"MAL"	"T34"	14
"70734"	"MARA"	"T34"	0
"70735"	"MARR"	"T34"	0
"70736"	"MCA"	"T34"	6
"70737"	"MCO"	"T34"	20
"70738"	"MCR"	"T34"	204
"70739"	"MCTB"	"T34"	164
"70740"	"MDE"	"T34"	0
"70741"	"MDEA"	"T34"	222
"70742"	"MDFA"	"T34"	66
"70743"	"MDR|RequiresSNPConfirmation"	"T34"	194
"70744"	"MDR23S|RequiresSNPConfirmation"	"T34"	70
"70745"	"MDRL"	"T34"	0
"70746"	"MDTA"	"T34"	126
"70747"	"MDTB"	"T34"	791
"70748"	"MDTC"	"T34"	477
"70749"	"MDTE"	"T34"	2
"70750"	"MDTF"	"T34"	230
"70751"	"MDTG"	"T34"	12
"70752"	"MDTH"	"T34"	14
"70753"	"MDTI"	"T34"	0
"70754"	"MDTJ"	"T34"	0
"70755"	"MDTK"	"T34"	32
"70756"	"MDTM"	"T34"	48
"70757"	"MDTN"	"T34"	158
"70758"	"MDTO"	"T34"	24
"70759"	"MDTP"	"T34"	32
"70760"	"MECA"	"T34"	108
"70761"	"MECB"	"T34"	32
"70762"	"MECC"	"T34"	26
"70763"	"MECD"	"T34"	48
"70764"	"MECI"	"T34"	0
"70765"	"MEFA"	"T34"	124
"70766"	"MEFB"	"T34"	2
"70767"	"MEFC"	"T34"	2
"70768"	"MEFD"	"T34"	6
"70769"	"MEFE"	"T34"	8
"70770"	"MEFF"	"T34"	2
"70771"	"MEFJ"	"T34"	0
"70772"	"MENA|RequiresSNPConfirmation"	"T34"	9
"70773"	"MEPA"	"T34"	4
"70774"	"MEPB"	"T34"	14
"70775"	"MEPR"	"T34"	0
"70776"	"MERA"	"T34"	1344
"70777"	"MERB"	"T34"	176
"70778"	"MERC"	"T34"	106
"70779"	"MERD"	"T34"	300
"70780"	"MERE"	"T34"	56
"70781"	"MERF"	"T34"	0
"70782"	"MERG"	"T34"	34
"70783"	"MERH"	"T34"	130
"70784"	"MERP"	"T34"	233
"70785"	"MERR"	"T34"	96
"70786"	"MERR1"	"T34"	34
"70787"	"MERR2"	"T34"	20
"70788"	"MERT"	"T34"	225
"70789"	"MEXA"	"T34"	318
"70790"	"MEXB"	"T34"	776
"70791"	"MEXC"	"T34"	772
"70792"	"MEXC1"	"T34"	302
"70793"	"MEXD"	"T34"	1088
"70794"	"MEXD1"	"T34"	922
"70795"	"MEXE"	"T34"	934
"70796"	"MEXF"	"T34"	2833
"70797"	"MEXG"	"T34"	348
"70798"	"MEXH"	"T34"	818
"70799"	"MEXI"	"T34"	1536
"70800"	"MEXJ"	"T34"	488
"70801"	"MEXK"	"T34"	1239
"70802"	"MEXL"	"T34"	114
"70803"	"MEXN"	"T34"	2245
"70804"	"MEXQ"	"T34"	2729
"70805"	"MEXR"	"T34"	72
"70806"	"MEXS|RequiresSNPConfirmation"	"T34"	234
"70807"	"MEXT"	"T34"	0
"70808"	"MEXT|RequiresSNPConfirmation"	"T34"	450
"70809"	"MEXV"	"T34"	368
"70810"	"MEXW"	"T34"	1159
"70811"	"MEXX"	"T34"	448
"70812"	"MEXY"	"T34"	1325
"70813"	"MEXZ|RequiresSNPConfirmation"	"T34"	248
"70814"	"MFPA"	"T34"	49
"70815"	"MGRA"	"T34"	0
"70816"	"MGT"	"T34"	422
"70817"	"MGTA"	"T34"	516
"70818"	"MIR"	"T34"	38
"70819"	"MLS23S|RequiresSNPConfirmation"	"T34"	70675
"70820"	"MMCO"	"T34"	366
"70821"	"MMR"	"T34"	8
"70822"	"MNTA"	"T34"	0
"70823"	"MNTH"	"T34"	12
"70824"	"MNTP"	"T34"	80
"70825"	"MNTR"	"T34"	66
"70826"	"MOC"	"T34"	0
"70827"	"MODA"	"T34"	192
"70828"	"MODB"	"T34"	108
"70829"	"MODC"	"T34"	434
"70830"	"MOX"	"T34"	303
"70831"	"MPH"	"T34"	6
"70832"	"MPHA"	"T34"	202
"70833"	"MPHB"	"T34"	6
"70834"	"MPHC"	"T34"	20
"70835"	"MPHD"	"T34"	58
"70836"	"MPHE"	"T34"	50
"70837"	"MPHG"	"T34"	0
"70838"	"MPHH"	"T34"	738
"70839"	"MPHI"	"T34"	10
"70840"	"MPHJ"	"T34"	10
"70841"	"MPHK"	"T34"	6
"70842"	"MPHM"	"T34"	0
"70843"	"MPHN"	"T34"	40
"70844"	"MPHO"	"T34"	1317
"70845"	"MPRF"	"T34"	222
"70846"	"MPRFD|RequiresSNPConfirmation"	"T34"	2
"70847"	"MRDH"	"T34"	38
"70848"	"MREA"	"T34"	12
"70849"	"MRPOB|RequiresSNPConfirmation"	"T34"	115
"70850"	"MSBA"	"T34"	67
"70851"	"MSHA|RequiresSNPConfirmation"	"T34"	386
"70852"	"MSI"	"T34"	864
"70853"	"MSRA"	"T34"	26
"70854"	"MSRC"	"T34"	58
"70855"	"MSRD"	"T34"	103
"70856"	"MSRE"	"T34"	2
"70857"	"MSRF"	"T34"	28
"70858"	"MSRG"	"T34"	34
"70859"	"MSRH"	"T34"	16
"70860"	"MSRL"	"T34"	22
"70861"	"MTRA"	"T34"	8
"70862"	"MTRAD"	"T34"	265
"70863"	"MTRC"	"T34"	44
"70864"	"MTRC|RequiresSNPConfirmation"	"T34"	18
"70865"	"MTRD"	"T34"	184
"70866"	"MTRE"	"T34"	130
"70867"	"MTRF"	"T34"	78
"70868"	"MTRR|RequiresSNPConfirmation"	"T34"	2
"70869"	"MUPA"	"T34"	36
"70870"	"MUPB"	"T34"	22
"70871"	"MURA|RequiresSNPConfirmation"	"T34"	280
"70872"	"MURG|RequiresSNPConfirmation"	"T34"	2
"70873"	"MUS"	"T34"	14
"70874"	"MUXA"	"T34"	708
"70875"	"MUXB"	"T34"	2335
"70876"	"MUXC"	"T34"	1889
"70877"	"MVRC"	"T34"	0
"70878"	"MYMT"	"T34"	4
"70879"	"MYO"	"T34"	0
"70880"	"MYRA"	"T34"	602
"70881"	"MYX"	"T34"	190
"70882"	"NALC|RequiresSNPConfirmation"	"T34"	190
"70883"	"NALD|RequiresSNPConfirmation"	"T34"	40
"70884"	"NCCA"	"T34"	1020
"70885"	"NCCB"	"T34"	234
"70886"	"NCCC"	"T34"	130
"70887"	"NCCH"	"T34"	36
"70888"	"NCCN"	"T34"	24
"70889"	"NCCX"	"T34"	10
"70890"	"NCCY"	"T34"	20
"70891"	"NCRA"	"T34"	107
"70892"	"NCRAN"	"T34"	20
"70893"	"NCRB"	"T34"	34
"70894"	"NCRBN"	"T34"	11
"70895"	"NCRC"	"T34"	22
"70896"	"NCRCN"	"T34"	36
"70897"	"NCRY"	"T34"	10
"70898"	"NCRYN"	"T34"	0
"70899"	"NCZA"	"T34"	1522
"70900"	"NDH|RequiresSNPConfirmation"	"T34"	1130
"70901"	"NDM"	"T34"	154
"70902"	"NFSA"	"T34"	0
"70903"	"NFXB|RequiresSNPConfirmation"	"T34"	24
"70904"	"NHAA"	"T34"	0
"70905"	"NHAB"	"T34"	4
"70906"	"NHLF"	"T34"	166
"70907"	"NIA"	"T34"	489
"70908"	"NIKA"	"T34"	134
"70909"	"NIKB"	"T34"	144
"70910"	"NIKC"	"T34"	114
"70911"	"NIKD"	"T34"	38
"70912"	"NIKE"	"T34"	66
"70913"	"NIKR"	"T34"	40
"70914"	"NIMA"	"T34"	8
"70915"	"NIMB"	"T34"	40
"70916"	"NIMC"	"T34"	40
"70917"	"NIMD"	"T34"	6
"70918"	"NIME"	"T34"	0
"70919"	"NIMF"	"T34"	2
"70920"	"NIMG"	"T34"	0
"70921"	"NIMH"	"T34"	0
"70922"	"NIMI"	"T34"	74
"70923"	"NIMJ"	"T34"	0
"70924"	"NIMK"	"T34"	10
"70925"	"NIRA"	"T34"	74
"70926"	"NIRB"	"T34"	0
"70927"	"NIRC"	"T34"	26
"70928"	"NIRD"	"T34"	20
"70929"	"NIXA"	"T34"	0
"70930"	"NMCA"	"T34"	18
"70931"	"NMPC"	"T34"	2
"70932"	"NMTR"	"T34"	22
"70933"	"NORA"	"T34"	4
"70934"	"NORB"	"T34"	0
"70935"	"NORBD"	"T34"	2
"70936"	"NORC"	"T34"	2
"70937"	"NORM"	"T34"	806
"70938"	"NORMD"	"T34"	118
"70939"	"NOVA"	"T34"	1474
"70940"	"NPMA"	"T34"	0
"70941"	"NPMB"	"T34"	22
"70942"	"NPS"	"T34"	2
"70943"	"NREB"	"T34"	0
"70944"	"NRSA"	"T34"	30
"70945"	"NRSD"	"T34"	2
"70946"	"NRSR"	"T34"	12
"70947"	"NRSS"	"T34"	12
"70948"	"NSHR"	"T34"	523
"70949"	"NUOA|RequiresSNPConfirmation"	"T34"	248
"70950"	"O23S|RequiresSNPConfirmation"	"T34"	31031
"70951"	"OCH"	"T34"	73
"70952"	"OHIO"	"T34"	38
"70953"	"OKP"	"T34"	350
"70954"	"OLEB"	"T34"	1549
"70955"	"OLEC"	"T34"	2554
"70956"	"OLED"	"T34"	512
"70957"	"OLEI"	"T34"	384
"70958"	"OMP36|RequiresSNPConfirmation"	"T34"	22
"70959"	"OMP37"	"T34"	40
"70960"	"OMP38"	"T34"	218
"70961"	"OMPA"	"T34"	36
"70962"	"OMPD"	"T34"	0
"70963"	"OMPF|RequiresSNPConfirmation"	"T34"	112
"70964"	"OMPFB|RequiresSNPConfirmation"	"T34"	20
"70965"	"OMPK|RequiresSNPConfirmation"	"T34"	22
"70966"	"OMPK36|RequiresSNPConfirmation"	"T34"	8
"70967"	"OMPR"	"T34"	599
"70968"	"OPCM"	"T34"	804
"70969"	"OPMB"	"T34"	676
"70970"	"OPMD"	"T34"	652
"70971"	"OPMH"	"T34"	442
"70972"	"OPRA"	"T34"	561
"70973"	"OPRD|RequiresSNPConfirmation"	"T34"	184
"70974"	"OPRJ"	"T34"	416
"70975"	"OPRM"	"T34"	284
"70976"	"OPRN"	"T34"	659
"70977"	"OPRZ"	"T34"	781
"70978"	"OPTRA"	"T34"	32
"70979"	"OQXA"	"T34"	158
"70980"	"OQXB"	"T34"	884
"70981"	"ORN"	"T34"	12
"70982"	"ORR"	"T34"	0
"70983"	"OSCA"	"T34"	0
"70984"	"OTRA"	"T34"	1548
"70985"	"OTRB"	"T34"	828
"70986"	"OTRC"	"T34"	581
"70987"	"OXA"	"T34"	6254
"70988"	"OXY"	"T34"	116
"70989"	"OXYRKP"	"T34"	24
"70990"	"P16S|RequiresSNPConfirmation"	"T34"	53
"70991"	"P23S|RequiresSNPConfirmation"	"T34"	388
"70992"	"PAC"	"T34"	56
"70993"	"PAND|RequiresSNPConfirmation"	"T34"	180
"70994"	"PARC|RequiresSNPConfirmation"	"T34"	4292
"70995"	"PARE|RequiresSNPConfirmation"	"T34"	4713
"70996"	"PAREF|RequiresSNPConfirmation"	"T34"	30
"70997"	"PARR"	"T34"	362
"70998"	"PARS"	"T34"	338
"70999"	"PARY"	"T34"	2694
"71000"	"PATA"	"T34"	102
"71001"	"PATB"	"T34"	18
"71002"	"PBP1|RequiresSNPConfirmation"	"T34"	100
"71003"	"PBP1A|RequiresSNPConfirmation"	"T34"	110
"71004"	"PBP2"	"T34"	52
"71005"	"PBP2|RequiresSNPConfirmation"	"T34"	46
"71006"	"PBP2B|RequiresSNPConfirmation"	"T34"	0
"71007"	"PBP2X|RequiresSNPConfirmation"	"T34"	44
"71008"	"PBP3|RequiresSNPConfirmation"	"T34"	4
"71009"	"PBP4|RequiresSNPConfirmation"	"T34"	0
"71010"	"PBP4B"	"T34"	20
"71011"	"PBP5|RequiresSNPConfirmation"	"T34"	62
"71012"	"PBRA"	"T34"	395
"71013"	"PBRB"	"T34"	78
"71014"	"PBRD"	"T34"	20
"71015"	"PBRR"	"T34"	92
"71016"	"PBRT"	"T34"	223
"71017"	"PCM"	"T34"	238
"71018"	"PCOA"	"T34"	54
"71019"	"PCOB"	"T34"	30
"71020"	"PCOC"	"T34"	14
"71021"	"PCOD"	"T34"	18
"71022"	"PCOE"	"T34"	20
"71023"	"PCOR"	"T34"	8
"71024"	"PCOS"	"T34"	22
"71025"	"PDC"	"T34"	2032
"71026"	"PDRM"	"T34"	0
"71027"	"PEDO"	"T34"	20
"71028"	"PENA"	"T34"	638
"71029"	"PENA|RequiresSNPConfirmation"	"T34"	6
"71030"	"PENI"	"T34"	1664
"71031"	"PER"	"T34"	10
"71032"	"PERO"	"T34"	500
"71033"	"PERR"	"T34"	2
"71034"	"PEXA"	"T34"	8
"71035"	"PFM"	"T34"	28
"71036"	"PFR"	"T34"	6
"71037"	"PGBB"	"T34"	6
"71038"	"PGPA"	"T34"	328
"71039"	"PGSA|RequiresSNPConfirmation"	"T34"	8
"71040"	"PH23S|RequiresSNPConfirmation"	"T34"	14
"71041"	"PHOB|RequiresSNPConfirmation"	"T34"	314
"71042"	"PHOP|RequiresSNPConfirmation"	"T34"	522
"71043"	"PHOQ|RequiresSNPConfirmation"	"T34"	498
"71044"	"PHOR"	"T34"	208
"71045"	"PILQ|RequiresSNPConfirmation"	"T34"	100
"71046"	"PITA"	"T34"	10
"71047"	"PLA"	"T34"	48
"71048"	"PLN"	"T34"	0
"71049"	"PME"	"T34"	250
"71050"	"PMPM"	"T34"	750
"71051"	"PMRA"	"T34"	0
"71052"	"PMRAM"	"T34"	30
"71053"	"PMRAR|RequiresSNPConfirmation"	"T34"	88
"71054"	"PMRBM"	"T34"	74
"71055"	"PMRCM"	"T34"	40
"71056"	"PMRF"	"T34"	8
"71057"	"PMRG"	"T34"	4
"71058"	"PNCA|RequiresSNPConfirmation"	"T34"	164
"71059"	"PNGM"	"T34"	12
"71060"	"POM"	"T34"	208
"71061"	"POR|RequiresSNPConfirmation"	"T34"	76
"71062"	"POXT"	"T34"	110
"71063"	"PRC"	"T34"	116
"71064"	"PSE"	"T34"	2
"71065"	"PST"	"T34"	192
"71066"	"PSTA"	"T34"	18
"71067"	"PSTB"	"T34"	600
"71068"	"PSTC"	"T34"	118
"71069"	"PSTS"	"T34"	20
"71070"	"PSV"	"T34"	2
"71071"	"PTSL|RequiresSNPConfirmation"	"T34"	64
"71072"	"QACAB"	"T34"	28
"71073"	"QACC"	"T34"	557
"71074"	"QACD"	"T34"	549
"71075"	"QACE"	"T34"	4
"71076"	"QACEDELTA1"	"T34"	26
"71077"	"QACF"	"T34"	4
"71078"	"QACG"	"T34"	8
"71079"	"QACH"	"T34"	19
"71080"	"QACJ"	"T34"	0
"71081"	"QACK"	"T34"	0
"71082"	"QACL"	"T34"	11
"71083"	"QACPB"	"T34"	48
"71084"	"QACR"	"T34"	2
"71085"	"QACZ"	"T34"	0
